day,bucket,flow_type,net_qty,price,usd_value
2023-08-14,Top 101-200,OUTFLOW,-58778.48567208378,1.771794064,104143.3720047071
2023-08-14,Top 201-300,INFLOW,1476.2831197817468,1.771794064,2615.6696684127
2023-08-14,Top 301-500,INFLOW,2140.6066951387143,1.771794064,3792.7142358054316
2023-08-14,Top 501-1000,INFLOW,2446.667591036886,1.771794064,4334.991114380334
2023-08-15,Top 1-100,INFLOW,49536269.99768393,1.772205078,87788429.2350745
2023-08-15,Top 101-200,OUTFLOW,-23862.75396353862,1.772205078,42289.693749247774
2023-08-15,Top 201-300,OUTFLOW,-4463.4641083072165,1.772205078,7910.173758212792
2023-08-15,Top 301-500,OUTFLOW,-5914.762724541841,1.772205078,10482.172535598165
2023-08-15,Top 501-1000,OUTFLOW,-1645.6276721923814,1.772205078,2916.3897171566578
2023-08-16,Top 1-100,INFLOW,158725337.38152456,1.616907359,256644166.07194486
2023-08-16,Top 101-200,INFLOW,4128766.1901157713,1.616907359,6675832.436388584
2023-08-16,Top 201-300,INFLOW,9464.476218518259,1.616907359,15303.181246802666
2023-08-16,Top 301-500,INFLOW,9663.602759069137,1.616907359,15625.150415591592
2023-08-16,Top 501-1000,INFLOW,796.2569282840213,1.616907359,1287.4736869971694
2023-08-17,Top 1-100,OUTFLOW,-1064501.96125503,1.524542986,1622878.9986145997
2023-08-17,Top 101-200,OUTFLOW,-75939.53347498199,1.524542986,115773.08311939599
2023-08-17,Top 201-300,INFLOW,22601.08797882597,1.524542986,34456.33015408805
2023-08-17,Top 301-500,INFLOW,4467.400614947583,1.524542986,6810.744273170423
2023-08-17,Top 501-1000,OUTFLOW,-1351.1473305105974,1.524542986,2059.882185782555
2023-08-18,Top 1-100,INFLOW,115815.1571061,1.359168188,157412.27722683325
2023-08-18,Top 101-200,OUTFLOW,-325261.3819675454,1.359168188,442084.92315520457
2023-08-18,Top 201-300,INFLOW,473.96874034706707,1.359168188,644.2032339861656
2023-08-18,Top 301-500,INFLOW,7414.783188925196,1.359168188,10077.937431304319
2023-08-18,Top 501-1000,INFLOW,2976.3336642976783,1.359168188,4045.3380333868754
2023-08-19,Top 1-100,INFLOW,14187.200255169999,1.546127404,21935.219100554128
2023-08-19,Top 101-200,OUTFLOW,-81931.17518393304,1.546127404,126676.0351938036
2023-08-19,Top 201-300,OUTFLOW,-6302.382936801426,1.546127404,9744.286969090685
2023-08-19,Top 301-500,OUTFLOW,-2685.5029797004017,1.546127404,4152.1297504384465
2023-08-19,Top 501-1000,OUTFLOW,-1604.8878202957321,1.546127404,2481.3610393050585
2023-08-20,Top 1-100,OUTFLOW,-872.59864454,1.478852012,1290.4442611464517
2023-08-20,Top 101-200,OUTFLOW,-26877.8443350095,1.478852012,39748.3541730516
2023-08-20,Top 201-300,OUTFLOW,-5602.426748296323,1.478852012,8285.160068800635
2023-08-20,Top 301-500,OUTFLOW,-1295.274252130932,1.478852012,1915.5189338556238
2023-08-20,Top 501-1000,OUTFLOW,-1701.9402310172204,1.478852012,2516.9177349435613
2023-08-21,Top 1-100,INFLOW,237797.36459474,1.467004257,348849.7461638647
2023-08-21,Top 101-200,OUTFLOW,-76424.01772373993,1.467004257,112114.35933776993
2023-08-21,Top 201-300,INFLOW,4883.605545062067,1.467004257,7164.270124114857
2023-08-21,Top 301-500,INFLOW,5300.409377746053,1.467004257,7775.72312099618
2023-08-21,Top 501-1000,OUTFLOW,-806.8640915090764,1.467004257,1183.6730570642526
2023-08-22,Top 1-100,INFLOW,2280596.59375795,1.472841112,3358956.423173871
2023-08-22,Top 101-200,INFLOW,389554.5621491965,1.472841112,573751.9745004957
2023-08-22,Top 201-300,OUTFLOW,-3810.281237938141,1.472841112,5611.938855517548
2023-08-22,Top 301-500,INFLOW,108.81330350001735,1.472841112,160.26470692735904
2023-08-22,Top 501-1000,INFLOW,427.7598554389069,1.472841112,630.022301153599
2023-08-23,Top 1-100,OUTFLOW,-5014105.23124089,1.434131376,7190885.634688296
2023-08-23,Top 101-200,INFLOW,1160575.5286951843,1.434131376,1664417.7799195522
2023-08-23,Top 201-300,OUTFLOW,-1507.7679135927574,1.434131376,2162.3372726094303
2023-08-23,Top 301-500,INFLOW,1327.2077214468118,1.434131376,1903.390235796341
2023-08-23,Top 501-1000,INFLOW,5753.7560209675585,1.434131376,8251.64203951849
2023-08-24,Top 1-100,OUTFLOW,-400853.2150416598,1.405292439,563315.9922468856
2023-08-24,Top 101-200,INFLOW,115799.33498486708,1.405292439,162731.92989546186
2023-08-24,Top 201-300,INFLOW,2792.9997039116115,1.405292439,3924.981366036226
2023-08-24,Top 301-500,INFLOW,6627.201259153713,1.405292439,9313.155821219993
2023-08-24,Top 501-1000,INFLOW,3380.720850142015,1.405292439,4750.901449074226
2023-08-25,Top 1-100,OUTFLOW,-3063.6499999999987,1.393256682,4268.450833809298
2023-08-25,Top 101-200,OUTFLOW,-70631.5883579998,1.393256682,98407.93244005664
2023-08-25,Top 201-300,INFLOW,7300.751712430932,1.393256682,10171.821106967338
2023-08-25,Top 301-500,OUTFLOW,-407.2749651882996,1.393256682,567.4385666599158
2023-08-25,Top 501-1000,OUTFLOW,-1831.8278075940084,1.393256682,2552.206333203763
2023-08-26,Top 1-100,OUTFLOW,-149349.97899207,1.26701522,189228.69648963297
2023-08-26,Top 101-200,INFLOW,101025.6589423581,1.26701522,128001.04749049681
2023-08-26,Top 201-300,INFLOW,13720.154785191087,1.26701522,17383.64493359294
2023-08-26,Top 301-500,INFLOW,5662.250869925586,1.26701522,7174.158031653958
2023-08-26,Top 501-1000,OUTFLOW,-1439.6104758230745,1.26701522,1824.0083837392774
2023-08-27,Top 1-100,INFLOW,8795.779668950001,1.29317672,11374.497502135448
2023-08-27,Top 101-200,OUTFLOW,-39916.00701155538,1.29317672,51618.45102270019
2023-08-27,Top 201-300,OUTFLOW,-12686.787081939132,1.29317672,16406.257705960415
2023-08-27,Top 301-500,INFLOW,7328.995676970225,1.29317672,9477.686590438534
2023-08-27,Top 501-1000,INFLOW,762.1888847034234,1.29317672,985.6449219412311
2023-08-28,Top 1-100,OUTFLOW,-1070300.31732101,1.31008468,1402184.0487213936
2023-08-28,Top 101-200,INFLOW,521464.71817811136,1.31008468,683162.9384456611
2023-08-28,Top 201-300,INFLOW,6978.662851592293,1.31008468,9142.639288756176
2023-08-28,Top 301-500,OUTFLOW,-8418.684067936552,1.31008468,11029.189023163755
2023-08-28,Top 501-1000,OUTFLOW,-2032.5666860435845,1.31008468,2662.8344764640697
2023-08-29,Top 1-100,INFLOW,5599.7041052200075,1.207573822,6762.056088409615
2023-08-29,Top 101-200,OUTFLOW,-417652.4862179239,1.207573822,504346.20904998074
2023-08-29,Top 201-300,INFLOW,1915.9773950660256,1.207573822,2313.6841458254844
2023-08-29,Top 301-500,INFLOW,6523.464153344557,1.207573822,7877.564540334281
2023-08-29,Top 501-1000,OUTFLOW,-3838.8863547639985,1.207573822,4635.73866764601
2023-08-30,Top 1-100,INFLOW,7805.749999999999,1.297439721,10127.490102195748
2023-08-30,Top 101-200,INFLOW,42467.60169075389,1.297439721,55099.15328919085
2023-08-30,Top 201-300,OUTFLOW,-1353.1683651436142,1.297439721,1755.6543861379569
2023-08-30,Top 301-500,INFLOW,109.76810563583058,1.297439721,142.41750035085056
2023-08-30,Top 501-1000,OUTFLOW,-3565.9426294076798,1.297439721,4626.595610200706
2023-08-31,Top 1-100,INFLOW,9737.27647374,1.221279898,11891.940018646985
2023-08-31,Top 101-200,OUTFLOW,-22442.039545573745,1.221279898,27408.01176713027
2023-08-31,Top 201-300,INFLOW,2400.3869305414228,1.221279898,2931.5443056921617
2023-08-31,Top 301-500,INFLOW,10122.359390924894,1.221279898,12362.234044468096
2023-08-31,Top 501-1000,INFLOW,295.0316291583449,1.221279898,360.3161979652773
2023-09-01,Top 1-100,OUTFLOW,-305634.07485388,1.134001557,346589.5167565544
2023-09-01,Top 101-200,INFLOW,208320.5030309508,1.134001557,236235.7747921214
2023-09-01,Top 201-300,INFLOW,7305.004038568404,1.134001557,8283.885953627858
2023-09-01,Top 301-500,OUTFLOW,-4604.306068433576,1.134001557,5221.290250508224
2023-09-01,Top 501-1000,INFLOW,1551.2585232811184,1.134001557,1759.129580710309
2023-09-02,Top 1-100,OUTFLOW,-13696.29681267,1.124799743,15405.591134942935
2023-09-02,Top 101-200,OUTFLOW,-220865.11906403868,1.124799743,248429.02916089512
2023-09-02,Top 201-300,INFLOW,15224.287179887582,1.124799743,17124.27430729575
2023-09-02,Top 301-500,OUTFLOW,-261.2894922618316,1.124799743,293.8983537447087
2023-09-02,Top 501-1000,INFLOW,2976.841594548986,1.124799743,3348.35066050041
2023-09-03,Top 1-100,OUTFLOW,-11.343566530000004,1.132524076,12.84686220293278
2023-09-03,Top 101-200,OUTFLOW,-74052.4814854088,1.132524076,83866.21816976971
2023-09-03,Top 201-300,OUTFLOW,-10749.314456243374,1.132524076,12173.85742219047
2023-09-03,Top 301-500,INFLOW,2437.6397,1.132524076,2760.685648863417
2023-09-03,Top 501-1000,INFLOW,880.2379743592655,1.132524076,996.8906985713388
2023-09-04,Top 1-100,INFLOW,7899.285884989999,1.130692934,8931.66673380413
2023-09-04,Top 101-200,OUTFLOW,-66901.95541460853,1.130692934,75645.56825808091
2023-09-04,Top 201-300,INFLOW,5605.205175234853,1.130692934,6337.765885258281
2023-09-04,Top 301-500,OUTFLOW,-4731.720187075322,1.130692934,5350.122581191225
2023-09-04,Top 501-1000,INFLOW,3901.580501855863,1.130692934,4411.489504880598
2023-09-05,Top 1-100,INFLOW,8396.61,1.044430931,8769.67919954391
2023-09-05,Top 101-200,OUTFLOW,-112634.31676311215,1.044430931,117638.76431944613
2023-09-05,Top 201-300,OUTFLOW,-13722.445510533891,1.044430931,14332.146540163681
2023-09-05,Top 301-500,INFLOW,12899.854103368261,1.044430931,13473.006630945083
2023-09-05,Top 501-1000,OUTFLOW,-82.52390048963571,1.044430931,86.19051421814157
2023-09-06,Top 1-100,INFLOW,9904971.74518603,1.071252271,10610723.47622137
2023-09-06,Top 101-200,OUTFLOW,-277666.6242179558,1.071252271,297451.0017743888
2023-09-06,Top 201-300,INFLOW,26348.22049203384,1.071252271,28225.59103889999
2023-09-06,Top 301-500,INFLOW,4402.1124130075805,1.071252271,4715.772919631661
2023-09-06,Top 501-1000,INFLOW,1287.3686238081154,1.071252271,1379.0965618685884
2023-09-07,Top 1-100,OUTFLOW,-3000896.83777594,1.284418795,3854408.3002954833
2023-09-07,Top 101-200,INFLOW,1570751.270729206,1.284418795,2017502.4543947254
2023-09-07,Top 201-300,INFLOW,1612.7178683533639,1.284418795,2071.405141145396
2023-09-07,Top 301-500,OUTFLOW,-984.7814733197692,1.284418795,1264.8718332997025
2023-09-07,Top 501-1000,OUTFLOW,-284.57929283868725,1.284418795,365.5189923898188
2023-09-08,Top 1-100,INFLOW,234465.98045457003,1.226326376,287531.81610613974
2023-09-08,Top 101-200,OUTFLOW,-344211.6243733051,1.226326376,422115.79389478854
2023-09-08,Top 201-300,INFLOW,6226.442275843373,1.226326376,7635.650391508197
2023-09-08,Top 301-500,OUTFLOW,-4551.2066053077,1.226326376,5581.264702714254
2023-09-08,Top 501-1000,INFLOW,5095.964863887999,1.226326376,6249.316123755103
2023-09-09,Top 1-100,OUTFLOW,-217520.87219299,1.134222438,246717.05397461954
2023-09-09,Top 101-200,OUTFLOW,-77842.63440101553,1.134222438,88290.86257066252
2023-09-09,Top 201-300,INFLOW,4373.202130486228,1.134222438,4960.183982306884
2023-09-09,Top 301-500,INFLOW,12423.989371791715,1.134222438,14091.567514959688
2023-09-09,Top 501-1000,INFLOW,1922.3001972053055,1.134222438,2180.3160162420827
2023-09-10,Top 1-100,INFLOW,14791.744557360002,1.160969096,17172.758307021162
2023-09-10,Top 101-200,INFLOW,87403.89335402244,1.160969096,101473.21905409984
2023-09-10,Top 201-300,OUTFLOW,-15003.031885329901,1.160969096,17418.056365170632
2023-09-10,Top 301-500,OUTFLOW,-9015.686294010256,1.160969096,10466.933166576679
2023-09-10,Top 501-1000,INFLOW,3939.2578173208344,1.160969096,4573.356587085903
2023-09-11,Top 1-100,INFLOW,742.31899551,1.08912722,808.4798239329988
2023-09-11,Top 101-200,OUTFLOW,-102472.08828218037,1.08912722,111605.14063836567
2023-09-11,Top 201-300,OUTFLOW,-8027.5835114194,1.08912722,8743.05971311005
2023-09-11,Top 301-500,OUTFLOW,-3037.796981041123,1.08912722,3308.547380885711
2023-09-11,Top 501-1000,OUTFLOW,-6985.024643886686,1.08912722,7607.5804720277965
2023-09-12,Top 1-100,INFLOW,179012.11986867,1.008093225,180460.90523249414
2023-09-12,Top 101-200,OUTFLOW,-21941.373816279927,1.008093225,22118.95029138419
2023-09-12,Top 201-300,INFLOW,7163.439648873292,1.008093225,7221.414977725545
2023-09-12,Top 301-500,INFLOW,19260.85708930299,1.008093225,19416.739539419566
2023-09-12,Top 501-1000,INFLOW,5252.656374365493,1.008093225,5295.167304250918
2023-09-13,Top 1-100,INFLOW,426209.8818763,1.013003757,431752.21161121805
2023-09-13,Top 101-200,OUTFLOW,-532350.1645496291,1.013003757,539272.7167283425
2023-09-13,Top 201-300,OUTFLOW,-5164.541743822908,1.013003757,5231.700189675937
2023-09-13,Top 301-500,OUTFLOW,-5579.218718563088,1.013003757,5651.769523029134
2023-09-13,Top 501-1000,OUTFLOW,-3069.233757286377,1.013003757,3109.145327242326
2023-09-14,Top 1-100,INFLOW,860842.36069693,1.012649249,871731.3700671333
2023-09-14,Top 101-200,INFLOW,28329.17327344534,1.012649249,28687.516040145296
2023-09-14,Top 201-300,INFLOW,23812.535795068463,1.012649249,24113.7464896617
2023-09-14,Top 301-500,INFLOW,5763.656873951175,1.012649249,5836.562804900345
2023-09-14,Top 501-1000,INFLOW,4088.703717143161,1.012649249,4140.422748548531
2023-09-15,Top 1-100,INFLOW,2566.5410786600005,1.073143437,2754.26671435488
2023-09-15,Top 101-200,OUTFLOW,-356113.60034127615,1.073143437,382160.97303268145
2023-09-15,Top 201-300,OUTFLOW,-837.9609670240861,1.073143437,899.2523122240714
2023-09-15,Top 301-500,INFLOW,6811.535720230541,1.073143437,7309.754854056473
2023-09-15,Top 501-1000,INFLOW,4718.753226403167,1.073143437,5063.8990557371335
2023-09-16,Top 1-100,INFLOW,169478.03797440004,1.326381619,224792.5543934282
2023-09-16,Top 101-200,OUTFLOW,-147443.98675405927,1.326381619,195566.9938626637
2023-09-16,Top 201-300,OUTFLOW,-872.1995013697924,1.326381619,1156.8693867178579
2023-09-16,Top 301-500,OUTFLOW,-16525.88527722398,1.326381619,21919.63046941261
2023-09-16,Top 501-1000,INFLOW,157.17822307501592,1.326381619,208.47830599378278
2023-09-17,Top 1-100,OUTFLOW,-541021.60453142,1.508899219,816347.0765395865
2023-09-17,Top 101-200,OUTFLOW,-156719.83631501434,1.508899219,236474.43861753296
2023-09-17,Top 201-300,INFLOW,5692.041257927083,1.508899219,8588.716608601953
2023-09-17,Top 301-500,INFLOW,5567.346195791867,1.508899219,8400.564326732969
2023-09-17,Top 501-1000,INFLOW,7422.2843223340915,1.508899219,11199.479017165853
2023-09-18,Top 1-100,OUTFLOW,-311758.70224681,1.271144189,396290.26273121376
2023-09-18,Top 101-200,INFLOW,146341.66661459886,1.271144189,186021.35912572264
2023-09-18,Top 201-300,OUTFLOW,-4615.525861821618,1.271144189,5866.998878433766
2023-09-18,Top 301-500,INFLOW,16595.929815625976,1.271144189,21095.8197461848
2023-09-18,Top 501-1000,OUTFLOW,-144.41730962291695,1.271144189,183.57522391818463
2023-09-19,Top 1-100,INFLOW,1020030.44549214,1.348927493,1375947.1116213854
2023-09-19,Top 101-200,OUTFLOW,-508650.128863373,1.348927493,686132.1431417967
2023-09-19,Top 201-300,INFLOW,5359.736047475413,1.348927493,7229.895309662737
2023-09-19,Top 301-500,INFLOW,12399.210825675182,1.348927493,16725.636374256483
2023-09-19,Top 501-1000,INFLOW,7212.9286648178595,1.348927493,9729.717781020592
2023-09-20,Top 1-100,INFLOW,5220454.786361169,1.374160382,7173742.143439792
2023-09-20,Top 101-200,INFLOW,1096535.062767716,1.374160382,1506815.0407292782
2023-09-20,Top 201-300,INFLOW,18499.9097258405,1.374160382,25421.843015826496
2023-09-20,Top 301-500,OUTFLOW,-3827.472798021925,1.374160382,5259.561482224417
2023-09-20,Top 501-1000,OUTFLOW,-3988.5682293898317,1.374160382,5480.932441731395
2023-09-21,Top 1-100,INFLOW,984088.5657656901,1.554207476,1529477.8059591532
2023-09-21,Top 101-200,OUTFLOW,-189393.99253088614,1.554207476,294357.5591009914
2023-09-21,Top 201-300,INFLOW,1640.9194404619957,1.554207476,2550.3292618797705
2023-09-21,Top 301-500,OUTFLOW,-2511.3854774432693,1.554207476,3903.2140841601586
2023-09-21,Top 501-1000,INFLOW,4249.10178585182,1.554207476,6603.985761855849
2023-09-22,Top 1-100,INFLOW,155428.64754794,1.518645586,236041.0295366288
2023-09-22,Top 101-200,OUTFLOW,-159265.31444018456,1.518645586,241867.56677748836
2023-09-22,Top 201-300,INFLOW,1686.931633185095,1.518645586,2561.851278620316
2023-09-22,Top 301-500,INFLOW,11153.40912961788,1.518645586,16938.075543546296
2023-09-22,Top 501-1000,INFLOW,4683.11921544436,1.518645586,7111.998325246361
2023-09-23,Top 1-100,INFLOW,13900.94634443,1.607909026,22351.457097150702
2023-09-23,Top 101-200,INFLOW,168754.87794027163,1.607909026,271342.491421691
2023-09-23,Top 201-300,OUTFLOW,-17170.209223529942,1.607909026,27608.134388822244
2023-09-23,Top 301-500,INFLOW,5418.422218381745,1.607909026,8712.32999161495
2023-09-23,Top 501-1000,OUTFLOW,-284.99368607751694,1.607909026,458.24392019705
2023-09-24,Top 1-100,OUTFLOW,-380952.2556559,1.510070511,575264.7673649075
2023-09-24,Top 101-200,INFLOW,291759.10698646016,1.510070511,440576.82377594756
2023-09-24,Top 201-300,INFLOW,22187.798402650096,1.510070511,33505.14007185481
2023-09-24,Top 301-500,INFLOW,4157.443650241117,1.510070511,6278.033057373309
2023-09-24,Top 501-1000,INFLOW,7537.681814507534,1.510070511,11382.431029388797
2023-09-25,Top 1-100,OUTFLOW,-42839.439376,1.621061607,69445.37043783764
2023-09-25,Top 101-200,OUTFLOW,-616779.13100159,1.621061607,999836.969265501
2023-09-25,Top 201-300,OUTFLOW,-2340.8597996174303,1.621061607,3794.677948529529
2023-09-25,Top 301-500,INFLOW,17242.24275815605,1.621061607,27950.73775382056
2023-09-25,Top 501-1000,INFLOW,6136.549785340174,1.621061607,9947.725256459047
2023-09-26,Top 1-100,INFLOW,1231964.2091728104,1.718061141,2116589.834882601
2023-09-26,Top 101-200,OUTFLOW,-78170.26314669731,1.718061141,134301.29149408502
2023-09-26,Top 201-300,INFLOW,17989.825990200014,1.718061141,30907.62096711449
2023-09-26,Top 301-500,OUTFLOW,-5031.149578893086,1.718061141,8643.822586054725
2023-09-26,Top 501-1000,INFLOW,2517.9500343278596,1.718061141,4325.992108958311
2023-09-27,Top 1-100,INFLOW,12740.243441769999,1.692001382,21556.509510491273
2023-09-27,Top 101-200,INFLOW,103327.46827666991,1.692001382,174830.21912268666
2023-09-27,Top 201-300,INFLOW,35214.551920844104,1.692001382,59583.07051657898
2023-09-27,Top 301-500,INFLOW,23494.667330038093,1.692001382,39753.0095920547
2023-09-27,Top 501-1000,INFLOW,6210.824523353921,1.692001382,10508.723676874326
2023-09-28,Top 1-100,INFLOW,2477441.19083763,1.803675322,4468499.537620125
2023-09-28,Top 101-200,OUTFLOW,-481421.99901162763,1.803675322,868328.9790851811
2023-09-28,Top 201-300,INFLOW,31748.241616412684,1.803675322,57263.51992041695
2023-09-28,Top 301-500,OUTFLOW,-8135.569290182939,1.803675322,14673.925559124023
2023-09-28,Top 501-1000,INFLOW,11395.09510404395,1.803675322,20553.051831007095
2023-09-29,Top 1-100,INFLOW,535121.06077995,1.797659138,961965.2648473305
2023-09-29,Top 101-200,OUTFLOW,-79196.46939417548,1.797659138,142368.25690377687
2023-09-29,Top 201-300,OUTFLOW,-10000.5835427245,1.797659138,17977.64039091111
2023-09-29,Top 301-500,OUTFLOW,-19846.237198372735,1.797659138,35676.769654570264
2023-09-29,Top 501-1000,INFLOW,9271.433647712123,1.797659138,16666.87741917037
2023-09-30,Top 1-100,INFLOW,3215.47017,1.729374562,5560.752316867816
2023-09-30,Top 101-200,OUTFLOW,-89197.33724982405,1.729374562,154255.60603798076
2023-09-30,Top 201-300,OUTFLOW,-4674.230357582292,1.729374562,8083.495077330979
2023-09-30,Top 301-500,OUTFLOW,-4413.747324589429,1.729374562,7633.022346240516
2023-09-30,Top 501-1000,INFLOW,201.83041681758368,1.729374562,349.04038868218623
2023-10-01,Top 1-100,INFLOW,4833.20135216,1.67322575,8087.03695736893
2023-10-01,Top 101-200,INFLOW,25488.639967986004,1.67322575,42648.248726913356
2023-10-01,Top 201-300,INFLOW,15333.883573498679,1.67322575,25657.048842680008
2023-10-01,Top 301-500,INFLOW,13469.592779433211,1.67322575,22537.66948056172
2023-10-01,Top 501-1000,INFLOW,4592.100750909039,1.67322575,7683.62122301534
2023-10-02,Top 1-100,INFLOW,618790.37,1.779948588,1101415.0453494976
2023-10-02,Top 101-200,OUTFLOW,-83628.7560746249,1.779948588,148854.886291225
2023-10-02,Top 201-300,OUTFLOW,-8910.69788395602,1.779948588,15860.584116642107
2023-10-02,Top 301-500,INFLOW,1663.4823548416416,1.779948588,2960.9130686632952
2023-10-02,Top 501-1000,INFLOW,4848.931169788255,1.779948588,8630.848188973792
2023-10-03,Top 1-100,OUTFLOW,-3919.341045750001,1.645425025,6448.981838186721
2023-10-03,Top 101-200,INFLOW,61936.100107144885,1.645425025,101911.20906720137
2023-10-03,Top 201-300,INFLOW,3787.4628607538307,1.645425025,6231.986172342444
2023-10-03,Top 301-500,OUTFLOW,-5715.574029514246,1.645425025,9404.54854040283
2023-10-03,Top 501-1000,INFLOW,249.92770438726848,1.645425025,411.23729923961383
2023-10-04,Top 1-100,INFLOW,1063665.76782254,1.534549222,1632247.4764801112
2023-10-04,Top 101-200,OUTFLOW,-526593.9056421781,1.534549222,808084.2682131459
2023-10-04,Top 201-300,INFLOW,22861.855114659418,1.534549222,35082.64197967733
2023-10-04,Top 301-500,INFLOW,12989.869459451282,1.534549222,19933.594072882526
2023-10-04,Top 501-1000,OUTFLOW,-726.2383520349867,1.534549222,1114.448498101851
2023-10-05,Top 1-100,INFLOW,1989241.86379218,1.5438315,3071054.250441077
2023-10-05,Top 101-200,OUTFLOW,-50750.71065519209,1.5438315,78350.54575687119
2023-10-05,Top 201-300,INFLOW,1092.3623347459434,1.5438315,1686.4233817943318
2023-10-05,Top 301-500,OUTFLOW,-5510.235502649693,1.5438315,8506.875141408931
2023-10-05,Top 501-1000,INFLOW,3644.646906942994,1.5438315,5626.720701316163
2023-10-06,Top 1-100,INFLOW,276.00127109,1.510925697,417.0174128945442
2023-10-06,Top 101-200,INFLOW,197496.29170035146,1.510925697,298402.2221922688
2023-10-06,Top 201-300,INFLOW,40.88655760209258,1.510925697,61.77655054287238
2023-10-06,Top 301-500,OUTFLOW,-2199.120807833642,1.510925697,3322.708139363249
2023-10-06,Top 501-1000,OUTFLOW,-2018.431712078187,1.510925697,3049.700341418638
2023-10-07,Top 101-200,INFLOW,368615.6206458215,1.656341627,610553.3968381147
2023-10-07,Top 201-300,OUTFLOW,-8756.720540580278,1.656341627,14504.120747369057
2023-10-07,Top 301-500,OUTFLOW,-3375.3412412676525,1.656341627,5590.718203241463
2023-10-07,Top 501-1000,OUTFLOW,-521.1930284069003,1.656341627,863.2737086525425
2023-10-08,Top 1-100,INFLOW,12074.67101179,1.600412243,19324.451317465915
2023-10-08,Top 101-200,INFLOW,285726.1198845102,1.600412243,457279.58040805586
2023-10-08,Top 201-300,INFLOW,5151.767950570169,1.600412243,8244.952501187518
2023-10-08,Top 301-500,OUTFLOW,-589.8891693308697,1.600412243,944.065848610224
2023-10-08,Top 501-1000,OUTFLOW,-4154.994536212961,1.600412243,6649.70412535333
2023-10-09,Top 1-100,OUTFLOW,-164750.06804161,1.584493856,261045.470587513
2023-10-09,Top 101-200,OUTFLOW,-42465.11643508519,1.584493856,67285.7160857171
2023-10-09,Top 201-300,INFLOW,6034.503968605329,1.584493856,9561.63446226276
2023-10-09,Top 301-500,OUTFLOW,-5505.5615662208575,1.584493856,8723.528475506686
2023-10-09,Top 501-1000,INFLOW,3516.3884234906564,1.584493856,5571.695852330471
2023-10-10,Top 1-100,INFLOW,273233.92377134,1.554696177,424795.7367140117
2023-10-10,Top 101-200,OUTFLOW,-81877.06485230416,1.554696177,127293.95970985835
2023-10-10,Top 201-300,OUTFLOW,-4350.312700000001,1.554696177,6763.4145234445505
2023-10-10,Top 301-500,INFLOW,4260.826764055695,1.554696177,6624.29108093667
2023-10-10,Top 501-1000,INFLOW,3951.4039034387843,1.554696177,6143.232542459155
2023-10-11,Top 1-100,INFLOW,688116.89916871,1.548217443,1065354.586116069
2023-10-11,Top 101-200,OUTFLOW,-568724.8955237112,1.548217443,880509.8035181623
2023-10-11,Top 201-300,INFLOW,6281.510607627812,1.548217443,9725.144291118906
2023-10-11,Top 301-500,INFLOW,7256.584434294156,1.548217443,11234.7705977765
2023-10-11,Top 501-1000,INFLOW,593.0503471441475,1.548217443,918.1708920257744
2023-10-12,Top 1-100,INFLOW,1233607.1234675301,1.626819175,2006855.7228735706
2023-10-12,Top 101-200,OUTFLOW,-231611.74277307128,1.626819175,376790.42429840006
2023-10-12,Top 201-300,OUTFLOW,-3954.162789204647,1.626819175,6432.707846549603
2023-10-12,Top 301-500,INFLOW,4592.311887106567,1.626819175,7470.861035525399
2023-10-12,Top 501-1000,INFLOW,6956.304298906749,1.626819175,11316.649220596431
2023-10-13,Top 1-100,OUTFLOW,-205157.1159006,1.460586913,299649.79859324056
2023-10-13,Top 101-200,OUTFLOW,-22533.658379830373,1.460586913,32912.36653159303
2023-10-13,Top 201-300,INFLOW,13473.864018381651,1.460586913,19679.74945278983
2023-10-13,Top 301-500,INFLOW,4617.188576599092,1.460586913,6743.805209833731
2023-10-13,Top 501-1000,OUTFLOW,-2121.6633918475122,1.460586913,3098.8737839236674
2023-10-14,Top 1-100,INFLOW,19.63547486,1.484280818,29.144558687019234
2023-10-14,Top 101-200,INFLOW,301788.52072713105,1.484280818,447938.91240787605
2023-10-14,Top 201-300,INFLOW,6789.36396400696,1.484280818,10077.322698195972
2023-10-14,Top 301-500,INFLOW,3444.0064395529885,1.484280818,5111.872695296977
2023-10-14,Top 501-1000,OUTFLOW,-1449.0517916399785,1.484280818,2150.799778619753
2023-10-15,Top 101-200,OUTFLOW,-71271.42839083617,1.497612748,106736.99972628539
2023-10-15,Top 201-300,OUTFLOW,-8798.64118545549,1.497612748,13176.957204415974
2023-10-15,Top 301-500,OUTFLOW,-1957.967073599837,1.497612748,2932.2764495873703
2023-10-15,Top 501-1000,OUTFLOW,-971.3034636082748,1.497612748,1454.6364492763066
2023-10-16,Top 1-100,INFLOW,880557.30620179,1.527603882,1345142.759277317
2023-10-16,Top 101-200,OUTFLOW,-147366.86618238754,1.527603882,225118.19685838974
2023-10-16,Top 201-300,INFLOW,3039.3049458536407,1.527603882,4642.854033867821
2023-10-16,Top 301-500,INFLOW,7586.881095316848,1.527603882,11589.749013478428
2023-10-16,Top 501-1000,INFLOW,1921.9288173442974,1.527603882,2935.9459223028175
2023-10-17,Top 1-100,INFLOW,107.37222079000001,1.612024124,173.08661016093436
2023-10-17,Top 101-200,INFLOW,19308.614234993307,1.612024124,31125.951947819016
2023-10-17,Top 201-300,INFLOW,10758.710227922093,1.612024124,17343.30043053595
